alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,source_y,class_index,class_label
toc_uco_oc03_balancescale_208,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,1.0,1.0,0.0,0,1,Cl1
toc_uco_oc03_balancescale_209,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,1.0,0.0,0.0,0,1,Cl1
toc_uco_oc03_balancescale_210,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,0.25,0.0,0,1,Cl1
toc_uco_oc03_balancescale_211,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.5,0.25,0.25,0,1,Cl1
toc_uco_oc03_balancescale_212,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,1.0,0.5,1.0,0,1,Cl1
toc_uco_oc03_balancescale_213,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.5,0.5,0.5,0,1,Cl1
toc_uco_oc03_balancescale_214,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.25,0.0,0.5,0,1,Cl1
toc_uco_oc03_balancescale_215,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.5,0.75,0.25,0,1,Cl1
toc_uco_oc03_balancescale_216,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,1.0,0.25,0.5,0,1,Cl1
toc_uco_oc03_balancescale_217,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.5,0.5,0.25,1,2,Cl2
toc_uco_oc03_balancescale_218,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,1.0,1.0,1.0,1,2,Cl2
toc_uco_oc03_balancescale_219,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.0,0.25,1,2,Cl2
toc_uco_oc03_balancescale_220,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,0.0,0.75,1,2,Cl2
toc_uco_oc03_balancescale_221,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.75,0.75,0.25,1,2,Cl2
toc_uco_oc03_balancescale_222,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,0.0,0.5,1,2,Cl2
toc_uco_oc03_balancescale_223,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,1.0,0.0,1,2,Cl2
toc_uco_oc03_balancescale_224,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,1.0,1.0,0.75,1,2,Cl2
toc_uco_oc03_balancescale_225,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,1.0,0.0,1,2,Cl2
toc_uco_oc03_balancescale_226,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.25,0.0,0.75,1,2,Cl2
toc_uco_oc03_balancescale_227,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.5,0.25,0.5,1,2,Cl2
toc_uco_oc03_balancescale_228,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.75,0.75,0.75,1,2,Cl2
toc_uco_oc03_balancescale_229,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.25,0.75,0.25,1,2,Cl2
toc_uco_oc03_balancescale_230,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.25,0.5,0.25,1,2,Cl2
toc_uco_oc03_balancescale_231,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.5,0.5,0.75,1,2,Cl2
toc_uco_oc03_balancescale_232,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.25,0.0,1,2,Cl2
toc_uco_oc03_balancescale_233,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,0.0,0.5,1,2,Cl2
toc_uco_oc03_balancescale_234,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,1.0,0.75,1.0,1,2,Cl2
toc_uco_oc03_balancescale_235,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,0.0,1.0,1,2,Cl2
toc_uco_oc03_balancescale_236,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.5,0.75,0.5,1,2,Cl2
toc_uco_oc03_balancescale_237,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.75,0.5,0.75,1,2,Cl2
toc_uco_oc03_balancescale_238,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.25,0.25,0.75,1,2,Cl2
toc_uco_oc03_balancescale_239,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.75,0.25,0.75,1,2,Cl2
toc_uco_oc03_balancescale_240,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,0.25,0.25,1,2,Cl2
toc_uco_oc03_balancescale_241,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,0.0,0.75,1,2,Cl2
toc_uco_oc03_balancescale_242,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.25,0.25,0.5,1,2,Cl2
toc_uco_oc03_balancescale_243,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.75,0.75,1.0,1,2,Cl2
toc_uco_oc03_balancescale_244,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,0.0,0.25,1,2,Cl2
toc_uco_oc03_balancescale_245,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,1.0,1.0,0.25,1,2,Cl2
toc_uco_oc03_balancescale_246,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.25,0.25,1.0,1,2,Cl2
toc_uco_oc03_balancescale_247,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,0.25,0.0,1,2,Cl2
toc_uco_oc03_balancescale_248,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.25,1.0,0.25,1,2,Cl2
toc_uco_oc03_balancescale_249,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.5,1.0,0.5,1,2,Cl2
toc_uco_oc03_balancescale_250,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,1.0,0.25,1.0,1,2,Cl2
toc_uco_oc03_balancescale_251,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,1.0,0.5,1.0,1,2,Cl2
toc_uco_oc03_balancescale_252,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,0.75,0.0,1,2,Cl2
toc_uco_oc03_balancescale_253,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_254,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,1.0,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_255,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.25,0.25,1.0,2,3,Cl3
toc_uco_oc03_balancescale_256,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.5,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_257,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.25,0.75,0.5,2,3,Cl3
toc_uco_oc03_balancescale_258,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.25,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_259,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_260,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,0.25,1.0,2,3,Cl3
toc_uco_oc03_balancescale_261,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_262,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,0.25,0.5,2,3,Cl3
toc_uco_oc03_balancescale_263,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.25,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_264,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.25,0.5,1.0,2,3,Cl3
toc_uco_oc03_balancescale_265,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_266,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_267,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.5,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_268,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,1.0,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_269,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.75,0.5,2,3,Cl3
toc_uco_oc03_balancescale_270,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,0.5,0.5,2,3,Cl3
toc_uco_oc03_balancescale_271,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,0.5,0.5,2,3,Cl3
toc_uco_oc03_balancescale_272,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_273,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,0.75,0.25,2,3,Cl3
toc_uco_oc03_balancescale_274,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.25,0.5,1.0,2,3,Cl3
toc_uco_oc03_balancescale_275,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_276,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_277,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,0.75,0.0,2,3,Cl3
toc_uco_oc03_balancescale_278,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_279,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.75,0.25,2,3,Cl3
toc_uco_oc03_balancescale_280,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,0.25,0.0,2,3,Cl3
toc_uco_oc03_balancescale_281,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_282,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_283,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,0.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_284,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_285,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.5,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_286,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.75,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_287,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc03_balancescale_288,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.75,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_289,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.5,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_290,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.25,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_291,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_292,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,1.0,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_293,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.25,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_294,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,1.0,0.5,1.0,2,3,Cl3
toc_uco_oc03_balancescale_295,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.25,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_296,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_297,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.25,0.5,2,3,Cl3
toc_uco_oc03_balancescale_298,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,1.0,0.25,2,3,Cl3
toc_uco_oc03_balancescale_299,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.75,0.25,1.0,2,3,Cl3
toc_uco_oc03_balancescale_300,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.75,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_301,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.5,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_302,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,1.0,0.25,2,3,Cl3
toc_uco_oc03_balancescale_303,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,0.5,1.0,2,3,Cl3
toc_uco_oc03_balancescale_304,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,1.0,0.0,2,3,Cl3
toc_uco_oc03_balancescale_305,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,0.25,0.75,2,3,Cl3
toc_uco_oc03_balancescale_306,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,0.5,0.25,2,3,Cl3
toc_uco_oc03_balancescale_307,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,1.0,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_308,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.5,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_309,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_310,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.25,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_311,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc03_balancescale_312,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_313,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,1.0,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_314,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_315,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_316,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,0.75,0.5,2,3,Cl3
toc_uco_oc03_balancescale_317,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.5,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_318,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_319,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc03_balancescale_320,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.5,0.75,0.25,2,3,Cl3
toc_uco_oc03_balancescale_321,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_322,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,0.75,0.25,2,3,Cl3
toc_uco_oc03_balancescale_323,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,0.5,0.0,2,3,Cl3
toc_uco_oc03_balancescale_324,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_325,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.25,0.25,0.75,2,3,Cl3
toc_uco_oc03_balancescale_326,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.25,0.25,2,3,Cl3
toc_uco_oc03_balancescale_327,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.75,0.0,2,3,Cl3
toc_uco_oc03_balancescale_328,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_329,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc03_balancescale_330,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,0.75,0.25,2,3,Cl3
toc_uco_oc03_balancescale_331,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,0.75,0.5,2,3,Cl3
toc_uco_oc03_balancescale_332,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_333,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_334,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,0.5,0.25,2,3,Cl3
toc_uco_oc03_balancescale_335,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,0.5,0.25,2,3,Cl3
toc_uco_oc03_balancescale_336,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.5,0.25,1.0,2,3,Cl3
toc_uco_oc03_balancescale_337,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,0.25,0.5,2,3,Cl3
toc_uco_oc03_balancescale_338,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,0.25,0.25,2,3,Cl3
toc_uco_oc03_balancescale_339,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.75,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_340,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.25,0.75,0.5,2,3,Cl3
toc_uco_oc03_balancescale_341,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.25,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_342,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_343,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.25,0.75,0.25,2,3,Cl3
toc_uco_oc03_balancescale_344,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.25,1.0,0.25,2,3,Cl3
toc_uco_oc03_balancescale_345,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,0.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_346,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc03_balancescale_347,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_348,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,0.25,0.5,2,3,Cl3
toc_uco_oc03_balancescale_349,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.5,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_350,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.25,0.5,0.5,2,3,Cl3
toc_uco_oc03_balancescale_351,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.5,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_352,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,0.25,0.75,2,3,Cl3
toc_uco_oc03_balancescale_353,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,0.25,0.5,2,3,Cl3
toc_uco_oc03_balancescale_354,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.25,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_355,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,0.25,0.75,2,3,Cl3
toc_uco_oc03_balancescale_356,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.5,1.0,0.25,2,3,Cl3
toc_uco_oc03_balancescale_357,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_358,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,1.0,0.0,2,3,Cl3
toc_uco_oc03_balancescale_359,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.5,0.75,0.75,2,3,Cl3
toc_uco_oc03_balancescale_360,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.25,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_361,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.25,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_362,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.5,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_363,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,0.25,0.5,2,3,Cl3
toc_uco_oc03_balancescale_364,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_365,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,1.0,0.0,2,3,Cl3
toc_uco_oc03_balancescale_366,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,0.5,0.5,2,3,Cl3
toc_uco_oc03_balancescale_367,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,0.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_368,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.25,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_369,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,0.75,0.0,2,3,Cl3
toc_uco_oc03_balancescale_370,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.75,0.5,1.0,2,3,Cl3
toc_uco_oc03_balancescale_371,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.25,0.5,0.5,2,3,Cl3
toc_uco_oc03_balancescale_372,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,0.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_373,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,0.25,0.5,2,3,Cl3
toc_uco_oc03_balancescale_374,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.75,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_375,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,1.0,0.25,2,3,Cl3
toc_uco_oc03_balancescale_376,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,0.5,0.25,2,3,Cl3
toc_uco_oc03_balancescale_377,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,0.25,0.75,2,3,Cl3
toc_uco_oc03_balancescale_378,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,1.0,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_379,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.25,0.75,2,3,Cl3
toc_uco_oc03_balancescale_380,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,0.5,0.5,2,3,Cl3
toc_uco_oc03_balancescale_381,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_382,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,0.25,1.0,2,3,Cl3
toc_uco_oc03_balancescale_383,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.75,1.0,0.25,2,3,Cl3
toc_uco_oc03_balancescale_384,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.25,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_385,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,1.0,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_386,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.5,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_387,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.5,1.0,2,3,Cl3
toc_uco_oc03_balancescale_388,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.25,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_389,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_390,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,0.75,1.0,2,3,Cl3
toc_uco_oc03_balancescale_391,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_392,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.25,0.5,1.0,2,3,Cl3
toc_uco_oc03_balancescale_393,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc03_balancescale_394,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.75,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_395,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.5,0.5,1.0,2,3,Cl3
toc_uco_oc03_balancescale_396,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,1.0,0.75,0.5,2,3,Cl3
toc_uco_oc03_balancescale_397,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_398,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,0.75,0.5,2,3,Cl3
toc_uco_oc03_balancescale_399,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.25,0.5,1.0,2,3,Cl3
toc_uco_oc03_balancescale_400,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,0.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_401,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.0,1.0,0.0,2,3,Cl3
toc_uco_oc03_balancescale_402,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.75,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_403,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.5,0.25,2,3,Cl3
toc_uco_oc03_balancescale_404,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.0,0.25,1.0,2,3,Cl3
toc_uco_oc03_balancescale_405,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,0.75,0.25,2,3,Cl3
toc_uco_oc03_balancescale_406,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.75,1.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_407,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.0,0.0,0.75,2,3,Cl3
toc_uco_oc03_balancescale_408,toc_uco_oc03_balancescale,oc03_balanceScale,0.25,0.5,0.5,0.75,2,3,Cl3
toc_uco_oc03_balancescale_409,toc_uco_oc03_balancescale,oc03_balanceScale,0.75,0.5,1.0,0.5,2,3,Cl3
toc_uco_oc03_balancescale_410,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.0,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_411,toc_uco_oc03_balancescale,oc03_balanceScale,1.0,0.75,1.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_412,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,0.0,1.0,2,3,Cl3
toc_uco_oc03_balancescale_413,toc_uco_oc03_balancescale,oc03_balanceScale,0.5,0.5,1.0,0.25,2,3,Cl3
toc_uco_oc03_balancescale_414,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,1.0,0.5,0.5,2,3,Cl3
toc_uco_oc03_balancescale_415,toc_uco_oc03_balancescale,oc03_balanceScale,0.0,0.5,0.0,0.75,2,3,Cl3
