alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,source_y,class_index,class_label
toc_uco_oc04_support_169,toc_uco_oc04_support,oc04_support,0.43990776780679286,0.0,0.0,0.0,0.02145922746781116,0.7403751233958539,0.0,0.0,0.02383242644228181,0.04058507121719099,0.35026738631545073,0.6944444444444444,0.277607586861666,0.36333333333333334,0.4375,0.3674752920035939,0.11304320194869541,0.2631578947368421,0.0,0,1,Cl1
toc_uco_oc04_support_170,toc_uco_oc04_support,oc04_support,0.6389956326743295,0.0,1.0,0.0,0.07725321888412018,0.25863770977295164,0.14285714285714285,0.41,0.13177091427551815,0.1740296073482465,0.39037433777745995,0.38333333333333336,0.16755256438830798,0.39,0.40625,0.5058400718778078,0.4174004907328087,0.2807017543859649,0.0,0,1,Cl1
toc_uco_oc04_support_171,toc_uco_oc04_support,oc04_support,0.4904723136386182,0.0,0.0,0.0,0.04291845493562232,0.36722606120434353,0.14285714285714285,0.0,0.023915040374173396,0.030543682651638256,0.18181819017501208,0.4,0.05852344541974063,0.25,0.25,0.46001796945193174,0.034782931871531385,0.43859649122807015,0.14285714285714285,0,1,Cl1
toc_uco_oc04_support_172,toc_uco_oc04_support,oc04_support,0.8739900906657111,1.0,0.0,0.0,0.02145922746781116,0.11697926949654491,0.5714285714285714,0.0,0.010872873749321567,0.01925512872620918,0.11764706783579733,0.6666666666666666,0.04752185142635291,0.19666666666666666,0.25,0.4249775381850854,0.10435941146773592,0.24561403508771928,0.2857142857142857,0,1,Cl1
toc_uco_oc04_support_173,toc_uco_oc04_support,oc04_support,0.7570499233800702,0.0,0.0,0.0,0.06437768240343347,0.5098716683119447,0.14285714285714285,0.0,0.034183545810271686,0.042327384972359564,0.30481267822357105,0.6444444444444445,0.10455231714858743,0.24,0.125,0.47079964061096136,0.08694936796290269,0.3684210526315789,0.0,0,1,Cl1
toc_uco_oc04_support_174,toc_uco_oc04_support,oc04_support,0.5242485376395637,0.0,0.0,0.0,0.06437768240343347,0.4807502467917078,0.5714285714285714,0.0,0.056956550150550345,0.06934136103395862,0.3262032154382452,0.5944444444444444,0.14255960005021687,0.41333333333333333,0.15625,0.3674752920035939,0.1913247030364207,0.22807017543859648,0.5177873885714286,0,1,Cl1
toc_uco_oc04_support_175,toc_uco_oc04_support,oc04_support,0.40550489714636745,0.0,1.0,0.0,0.008583690987124463,0.9131293188548865,0.2857142857142857,0.0,0.020957190747104195,0.025832878869949713,0.3101604348534415,0.3333333333333333,0.03551389489776483,0.5,0.25,0.4941599281221923,0.06956055616435303,0.3333333333333333,0.07068569314285714,0,1,Cl1
toc_uco_oc04_support_176,toc_uco_oc04_support,oc04_support,0.656384985704748,1.0,1.0,0.0,0.07725321888412018,0.10069101678183613,0.2857142857142857,0.0,0.06483361086874305,0.08621054498470396,0.39572184895278756,0.7333333333333333,0.21757757460347069,0.42,0.359375,0.7124887690925427,0.034782931871531385,0.2631578947368421,0.0,0,1,Cl1
toc_uco_oc04_support_177,toc_uco_oc04_support,oc04_support,0.4406342040094484,1.0,1.0,0.0,0.004291845493562232,0.34007897334649556,0.14285714285714285,0.0,0.0194078409424489,0.020741614708786164,0.19786097075981576,0.5388888888888889,0.06052640000534619,0.21333333333333335,0.25,0.48247978436657685,0.08694936796290269,0.40350877192982454,0.28404017857142855,0,1,Cl1
toc_uco_oc04_support_178,toc_uco_oc04_support,oc04_support,0.7078266085933479,0.0,1.0,0.0,0.02575107296137339,0.4269496544916091,0.7142857142857143,0.0,0.009457602293146057,0.015398434591975374,0.18181819017501208,0.35555555555555557,0.1095548181701037,0.34,0.5625,0.47079964061096136,0.14784205725207833,0.38596491228070173,0.2857142857142857,0,1,Cl1
toc_uco_oc04_support_179,toc_uco_oc04_support,oc04_support,0.27121361084216755,1.0,1.0,0.0,0.004291845493562232,0.24679170779861798,0.14285714285714285,0.0,0.003436265552326615,0.00678198603956098,0.02139038432697522,0.5388888888888889,0.10754209289960295,0.29333333333333333,0.3125,0.44833782569631625,0.06956055616435303,0.2631578947368421,0.31138392857142855,0,1,Cl1
toc_uco_oc04_support_180,toc_uco_oc04_support,oc04_support,0.7852517053759309,1.0,1.0,0.0,0.03862660944206009,0.10710760118460019,0.2857142857142857,0.0,0.06781825070416526,0.06802736768507954,0.3262032154382452,0.40555555555555556,0.09454731510555488,0.2,0.4375,0.4249775381850854,0.13913703506483527,0.3684210526315789,0.0,0,1,Cl1
toc_uco_oc04_support_181,toc_uco_oc04_support,oc04_support,0.6085013709990259,1.0,1.0,0.0,0.017167381974248927,0.08588351431391905,0.5714285714285714,0.0,0.009305917696886098,0.01167026457221665,0.08556150666618996,0.5611111111111111,0.075533903069895,0.2,0.4375,0.4132973944294699,0.052171743844011624,0.3684210526315789,0.0,0,1,Cl1
toc_uco_oc04_support_182,toc_uco_oc04_support,oc04_support,0.7044307097141783,1.0,1.0,0.0,0.004291845493562232,0.4052319842053307,0.2857142857142857,0.0,0.004736419234554834,0.007743270855822804,0.08556150666618996,0.6166666666666667,0.11655050369263047,0.17666666666666667,0.3125,0.48247978436657685,0.10435941146773592,0.42105263157894735,0.0,0,1,Cl1
toc_uco_oc04_support_183,toc_uco_oc04_support,oc04_support,0.6608070702778734,1.0,1.0,0.0,0.04291845493562232,0.06120434353405726,0.14285714285714285,0.0,0.033915029404126704,0.043915893925249805,0.3663101669002544,0.38333333333333336,0.2025700715389219,0.44666666666666666,0.5625,0.6325247079964061,0.08694936796290269,0.42105263157894735,0.42857142857142855,0,1,Cl1
toc_uco_oc04_support_184,toc_uco_oc04_support,oc04_support,0.6724965750472558,0.0,0.0,0.0,0.008583690987124463,0.22704837117472854,0.14285714285714285,0.09,0.003875067420078639,0.007958321417915512,0.18181819017501208,0.3888888888888889,0.091537998084799,0.21333333333333335,0.4375,0.5858041329739443,0.026088525885291262,0.2982456140350877,0.14285714285714285,0,1,Cl1
toc_uco_oc04_support_185,toc_uco_oc04_support,oc04_support,0.6736366985475741,1.0,0.0,0.0,0.030042918454935622,0.28923988153998026,0.2857142857142857,0.0,0.011629942403869041,0.016838330945127614,0.12566845812819918,0.6,0.14756210107173312,0.23333333333333334,0.28125,0.4941599281221923,0.052171743844011624,0.3333333333333333,0.2857142857142857,0,1,Cl1
toc_uco_oc04_support_186,toc_uco_oc04_support,oc04_support,0.8825215109069698,1.0,0.0,0.0,0.008583690987124463,0.10266535044422508,0.2857142857142857,0.0,0.0007014037122773444,0.004816080653484795,0.1657754095902084,0.6388888888888888,0.016507810625651285,0.25333333333333335,0.28125,0.27583108715184185,0.043477337857771504,0.49122807017543857,0.2857142857142857,0,1,Cl1
toc_uco_oc04_support_187,toc_uco_oc04_support,oc04_support,0.4297846886288061,1.0,1.0,0.0,0.02145922746781116,0.14659427443237907,0.14285714285714285,0.0,0.025649932943896676,0.02595400968856005,0.2058823610522176,0.4388888888888889,0.0025011741785955486,0.2,0.34375,0.6325247079964061,0.034782931871531385,0.14035087719298245,0.2857142857142857,0,1,Cl1
toc_uco_oc04_support_188,toc_uco_oc04_support,oc04_support,0.5368770571116449,1.0,0.0,0.0,0.012875536480686695,0.27295162882527146,0.14285714285714285,0.0,0.001213815351767752,0.005551107679265892,0.11764706783579733,0.40555555555555556,0.01950979978281081,0.3566666666666667,0.25,0.6208445642407907,0.060876765683393536,0.19298245614035087,0.29952567,0,1,Cl1
toc_uco_oc04_support_189,toc_uco_oc04_support,oc04_support,0.5432540199756614,0.0,0.0,0.0,0.030042918454935622,0.3963474827245805,0.0,0.0,0.034878315434212395,0.03992567340358372,0.21390375134461945,0.40555555555555556,0.043515942355191815,0.21333333333333335,0.5,0.6783468104222821,0.052171743844011624,0.2807017543859649,0.07067871099999999,0,1,Cl1
toc_uco_oc04_support_190,toc_uco_oc04_support,oc04_support,0.5375912593826598,1.0,1.0,0.0,0.02145922746781116,0.10957551826258638,0.5714285714285714,0.0,0.013525999857118528,0.01558615363141726,0.061497335788984434,0.45,0.06652549297721765,0.26666666666666666,0.3125,0.5058400718778078,0.043477337857771504,0.3157894736842105,0.42857142857142855,0,1,Cl1
toc_uco_oc04_support_191,toc_uco_oc04_support,oc04_support,0.5285459814387892,1.0,0.0,0.0,0.004291845493562232,0.11154985192497532,0.14285714285714285,0.0,0.011548682798729776,0.01147196108185079,0.22994653192942313,0.6277777777777778,0.06453230897645724,0.26666666666666666,0.3125,0.4025157232704403,0.052171743844011624,0.3508771929824561,0.5507114957142857,0,1,Cl1
toc_uco_oc04_support_192,toc_uco_oc04_support,oc04_support,0.7080017173107483,0.0,0.0,0.0,0.012875536480686695,0.2773938795656466,0.2857142857142857,0.0,0.008426959634629728,0.012320618449241344,0.27807487368383416,0.39444444444444443,0.18357620047285228,0.26666666666666666,0.3125,0.4025157232704403,0.0782655774819432,0.38596491228070173,0.14285714285714285,0,1,Cl1
toc_uco_oc04_support_193,toc_uco_oc04_support,oc04_support,0.8162590605246299,1.0,1.0,0.0,0.10300429184549356,0.23149062191510364,0.2857142857142857,0.0,0.10177528536511125,0.13557597375406732,0.5066844970172867,0.31666666666666665,0.11655050369263047,0.23333333333333334,0.15625,0.6549865229110512,0.2086922831286868,0.24561403508771928,0.14285714285714285,1,2,Cl2
toc_uco_oc04_support_194,toc_uco_oc04_support,oc04_support,0.3704130588130948,0.0,0.0,0.0,0.012875536480686695,0.9743336623889437,0.0,0.0,0.010193742373870702,0.016696211114824673,0.18181819017501208,0.5,0.06652549297721765,0.22666666666666666,0.15625,0.4249775381850854,0.060876765683393536,0.42105263157894735,1.0,1,2,Cl2
toc_uco_oc04_support_195,toc_uco_oc04_support,oc04_support,0.17552208397239127,1.0,0.0,0.0,0.15879828326180256,0.07255676209279369,0.42857142857142855,0.55,0.36584868716643354,0.3489639156841729,0.3983957280698618,0.6388888888888888,0.13155800675717927,0.36666666666666664,0.25,0.8050314465408805,0.6174036752800345,0.3157894736842105,0.8571428571428571,1,2,Cl2
toc_uco_oc04_support_196,toc_uco_oc04_support,oc04_support,0.43706396064209513,1.0,1.0,0.0,0.09871244635193133,0.27097729516288255,0.0,0.09,0.07623268281633602,0.1150332427992076,0.3783422523388572,0.6111111111111112,0.18857870149436856,0.35333333333333333,0.15625,0.6325247079964061,0.0782655774819432,0.47368421052631576,0.0,1,2,Cl2
toc_uco_oc04_support_197,toc_uco_oc04_support,oc04_support,0.36300876265846255,1.0,0.0,0.0,0.0,0.044422507403751234,0.14285714285714285,0.0,0.006086884042882048,0.008772414239084363,0.11764706783579733,0.5166666666666667,0.49974989784837287,0.30666666666666664,0.28125,0.5058400718778078,0.052171743844011624,0.3333333333333333,0.0,1,2,Cl2
toc_uco_oc04_support_198,toc_uco_oc04_support,oc04_support,0.5577364818516327,1.0,1.0,0.0,0.2532188841201717,0.3558736426456071,0.2857142857142857,0.0,0.28756944733649636,0.36329923257282104,0.5989304853799079,0.8055555555555556,0.055523898983829915,0.62,0.125,0.6325247079964061,0.034782931871531385,0.42105263157894735,0.42857142857142855,1,2,Cl2
toc_uco_oc04_support_199,toc_uco_oc04_support,oc04_support,0.6922281114714006,1.0,0.0,0.0,0.07725321888412018,0.567127344521224,0.0,0.0,0.04453601950501389,0.0702675510070801,0.22994653192942313,0.6722222222222223,0.08553890511292754,0.17333333333333334,0.125,0.6783468104222821,0.33909775706914685,0.2982456140350877,0.5714285714285714,1,2,Cl2
toc_uco_oc04_support_200,toc_uco_oc04_support,oc04_support,0.2953679960686546,0.0,0.0,0.0,0.07296137339055794,0.44471865745310957,0.14285714285714285,0.37,0.045864614049040846,0.06034433214115128,0.3636362877831802,0.7055555555555556,0.18959483451436407,0.3466666666666667,0.5625,0.5974842767295597,0.026088525885291262,0.3157894736842105,0.8571428571428571,1,2,Cl2
toc_uco_oc04_support_201,toc_uco_oc04_support,oc04_support,0.5353362482330254,1.0,1.0,0.0,1.0,0.7097729516288253,0.14285714285714285,0.0,0.6812585216778618,0.8680903702167057,0.7112299494735337,0.4,0.181583016972342,0.4,0.15625,0.6091644204851752,0.09565438928049286,0.3333333333333333,0.0,1,2,Cl2
toc_uco_oc04_support_202,toc_uco_oc04_support,oc04_support,0.5742992257687769,0.0,1.0,0.0,0.0815450643776824,0.1880552813425469,0.42857142857142855,0.0,0.10635155546120413,0.09440215463536004,0.3262032154382452,0.43333333333333335,0.1085386851501082,0.4166666666666667,0.34375,0.6549865229110512,0.3999904463583225,0.2631578947368421,0.5714285714285714,1,2,Cl2
toc_uco_oc04_support_203,toc_uco_oc04_support,oc04_support,0.844385139978823,0.0,0.0,0.0,0.10300429184549356,0.9106614017769002,0.14285714285714285,1.0,0.06056312229198134,0.04209540734594152,0.48262032614008116,0.3388888888888889,0.17556438193033003,0.3566666666666667,0.4375,0.4249775381850854,0.1913247030364207,0.3157894736842105,0.42857142857142855,1,2,Cl2
toc_uco_oc04_support_204,toc_uco_oc04_support,oc04_support,0.22504667921451693,0.0,0.0,0.0,0.6094420600858369,0.7744323790720632,0.0,0.37,0.29402044423948964,0.3618410184897064,0.542780753333095,0.8166666666666667,0.17556438193033003,0.44666666666666666,0.1875,0.6900269541778976,0.026088525885291262,0.21052631578947367,0.32233538,1,2,Cl2
toc_uco_oc04_support_205,toc_uco_oc04_support,oc04_support,0.6939447945494721,1.0,1.0,0.0,0.03862660944206009,0.05231984205330701,0.42857142857142855,0.0,0.009184028289177203,0.014027777380810609,0.13368984842060103,0.36666666666666664,0.08252958799212164,0.18666666666666668,0.4375,0.4025157232704403,0.052171743844011624,0.3333333333333333,0.2857142857142857,1,2,Cl2
toc_uco_oc04_support_206,toc_uco_oc04_support,oc04_support,0.23266393598380097,0.0,1.0,0.0,0.05150214592274678,0.8904244817374136,0.0,0.37,0.04475271178538526,0.04821466422339776,0.2727271170539637,0.46111111111111114,0.06953480999797353,0.36666666666666664,0.46875,0.7124887690925427,0.034782931871531385,0.2631578947368421,0.8571428571428571,1,2,Cl2
toc_uco_oc04_support_207,toc_uco_oc04_support,oc04_support,0.7772960829888784,1.0,0.0,0.0,0.017167381974248927,0.12290227048371175,0.2857142857142857,1.0,0.005706117189216715,0.00962807456836223,0.10160428725099364,0.6277777777777778,0.06252935449090172,0.2,0.3125,0.44833782569631625,0.060876765683393536,0.3684210526315789,1.0,1,2,Cl2
toc_uco_oc04_support_208,toc_uco_oc04_support,oc04_support,0.04391172879429457,1.0,1.0,0.0,0.30042918454935624,0.06959526159921027,0.14285714285714285,0.0,0.3300646657166065,0.33220485810984723,0.21390375134461945,0.7055555555555556,0.16958483042829897,0.4666666666666667,0.4375,0.6208445642407907,0.09565438928049286,0.2982456140350877,0.2857142857142857,1,2,Cl2
toc_uco_oc04_support_209,toc_uco_oc04_support,oc04_support,0.656209111505296,1.0,1.0,0.0,0.0944206008583691,0.05330700888450148,0.5714285714285714,0.37,0.030861382286828123,0.04316337708935987,0.15775401929780655,0.55,0.1845923334928478,0.3333333333333333,0.375,0.5058400718778078,0.1739146595315875,0.42105263157894735,0.8571428571428571,1,2,Cl2
toc_uco_oc04_support_210,toc_uco_oc04_support,oc04_support,0.4896827921933785,0.0,1.0,0.0,0.07296137339055794,0.26307996051332677,0.2857142857142857,0.0,0.04953890252808789,0.060567025857929294,0.3636362877831802,0.40555555555555556,0.04151298786963628,0.18333333333333332,0.125,0.4025157232704403,0.034782931871531385,0.40350877192982454,0.8571428571428571,1,2,Cl2
toc_uco_oc04_support_211,toc_uco_oc04_support,oc04_support,0.6715690312998157,0.0,0.0,0.0,0.02575107296137339,0.21224086870681144,0.7142857142857143,0.0,0.007178270368989709,0.013329063144671485,0.0935828969585918,0.6833333333333333,0.04151298786963628,0.23333333333333334,0.375,0.3908355795148248,0.08694936796290269,0.3333333333333333,0.0,1,2,Cl2
toc_uco_oc04_support_212,toc_uco_oc04_support,oc04_support,0.6181354437051251,1.0,0.0,0.0,0.1072961373390558,0.12931885488647582,0.5714285714285714,0.44,0.05676829873197772,0.06912470992584396,0.2259358367832222,0.26666666666666666,0.12155300471414673,0.4166666666666667,0.40625,0.4249775381850854,0.22610232663352006,0.7017543859649122,1.0,1,2,Cl2
toc_uco_oc04_support_213,toc_uco_oc04_support,oc04_support,0.48978296385116254,1.0,1.0,0.0,0.02575107296137339,0.04590325765054294,0.2857142857142857,0.0,0.02467075470196855,0.02955946811521268,0.25401070280662863,0.31666666666666665,0.075533903069895,0.38,0.4375,0.46001796945193174,0.2173973053159299,0.2982456140350877,0.0,1,2,Cl2
toc_uco_oc04_support_214,toc_uco_oc04_support,oc04_support,0.6397473034751526,1.0,1.0,0.0,0.04721030042918455,0.13919052319842054,0.5714285714285714,0.09,0.020648404247574994,0.03167912067930047,0.26203209309903047,0.42777777777777776,0.24462234575104305,0.35333333333333333,0.4375,0.4249775381850854,0.38258040285348927,0.2631578947368421,0.8571428571428571,1,2,Cl2
toc_uco_oc04_support_215,toc_uco_oc04_support,oc04_support,0.342224276230926,1.0,1.0,0.0,0.3133047210300429,0.25567620927936824,0.14285714285714285,0.0,0.5079107918511514,0.5319872304624924,0.6991978640349309,0.6944444444444444,0.1845923334928478,0.35,0.203125,0.6208445642407907,0.3913278884532995,0.49122807017543857,0.0,1,2,Cl2
toc_uco_oc04_support_216,toc_uco_oc04_support,oc04_support,0.1251706891861046,0.0,1.0,0.0,0.09012875536480687,0.35636722606120436,0.0,0.0,0.06861865781478702,0.08245844483628946,0.5454543869956263,0.31666666666666665,0.07353094848428944,0.44333333333333336,0.125,0.3557951482479784,0.0,0.3333333333333333,1.0,1,2,Cl2
toc_uco_oc04_support_217,toc_uco_oc04_support,oc04_support,0.7912528328395358,1.0,0.0,0.0,0.017167381974248927,0.03603158933859822,0.14285714285714285,0.09,0.007285262182423073,0.012538500206807092,0.1497326290054047,0.5944444444444444,0.06652549297721765,0.2,0.390625,0.3557951482479784,0.026088525885291262,0.3508771929824561,0.0,1,2,Cl2
toc_uco_oc04_support_218,toc_uco_oc04_support,oc04_support,0.2330772399140207,1.0,0.0,0.0,0.030042918454935622,0.1934846989141165,0.14285714285714285,0.09,0.01834604876862919,0.025793042061873096,0.2058823610522176,0.45555555555555555,0.24661553025205354,0.35,0.1875,0.4025157232704403,0.08694936796290269,0.2807017543859649,0.7142857142857143,1,2,Cl2
toc_uco_oc04_support_219,toc_uco_oc04_support,oc04_support,0.6565226258923402,0.0,0.0,0.0,0.060085836909871244,0.7339585389930898,0.14285714285714285,0.0,0.10089226432259793,0.09648751282139935,0.14438499430066665,0.5833333333333334,0.0745373110194898,0.36666666666666664,0.40625,0.46001796945193174,0.060876765683393536,0.3508771929824561,0.0,1,2,Cl2
toc_uco_oc04_support_220,toc_uco_oc04_support,oc04_support,0.25601656583340776,0.0,1.0,0.0,0.26180257510729615,0.19990128331688056,0.42857142857142855,0.26,0.4186403439719086,0.32916933979237334,0.47058824070147837,0.19444444444444445,0.12956482225616878,0.4,0.40625,0.6900269541778976,0.6608863210643768,0.3508771929824561,0.0,1,2,Cl2
toc_uco_oc04_support_221,toc_uco_oc04_support,oc04_support,0.13672178828584322,1.0,1.0,0.0,0.004291845493562232,0.16140177690029614,0.0,0.44,0.03483226832463348,0.04299414563060796,0.24598931251422682,0.4,0.0745373110194898,0.36666666666666664,0.40625,0.46001796945193174,0.008694405986240123,0.38596491228070173,1.0,1,2,Cl2
toc_uco_oc04_support_222,toc_uco_oc04_support,oc04_support,0.8958389980518984,1.0,0.0,0.0,0.02575107296137339,0.1539980256663376,0.2857142857142857,0.09,0.016007126467370715,0.014768859462096677,0.18983958046741392,0.3611111111111111,0.10554890939909267,0.18666666666666668,0.46875,0.7124887690925427,0.06956055616435303,0.2982456140350877,1.0,1,2,Cl2
toc_uco_oc04_support_223,toc_uco_oc04_support,oc04_support,0.7802025920287172,1.0,0.0,1.0,0.6909871244635193,0.07946692991115499,0.2857142857142857,0.26,0.38981891635576404,0.5937828538354072,0.8074866329823558,0.9,0.12354618821465702,0.43333333333333335,0.1875,0.48247978436657685,0.14784205725207833,0.22807017543859648,0.2857142857142857,1,2,Cl2
toc_uco_oc04_support_224,toc_uco_oc04_support,oc04_support,0.5790722945115896,1.0,1.0,0.0,0.2145922746781116,0.4629812438302073,0.14285714285714285,0.26,0.11187576963849971,0.14793541856346545,0.30614973970724063,0.6277777777777778,0.07353094848428944,0.21333333333333335,0.34375,0.3216531895777179,0.060876765683393536,0.3684210526315789,0.0,1,2,Cl2
toc_uco_oc04_support_225,toc_uco_oc04_support,oc04_support,0.5074105120944004,0.0,1.0,0.0,0.20600858369098712,0.4165844027640671,0.14285714285714285,0.0,0.18693806020456427,0.23201770729689686,0.8917112310525751,0.8,0.14255960005021687,0.46,0.203125,0.48247978436657685,0.4260630486378317,0.2807017543859649,1.0,1,2,Cl2
toc_uco_oc04_support_226,toc_uco_oc04_support,oc04_support,0.8431448460735556,1.0,1.0,0.0,0.3605150214592275,0.06219151036525173,0.7142857142857143,0.0,0.10332057218950959,0.1285310068496045,0.11363637268959641,0.5944444444444444,0.09353118208555938,0.2,0.3125,0.47079964061096136,0.15650461602675425,0.47368421052631576,0.14285714285714285,1,2,Cl2
toc_uco_oc04_support_227,toc_uco_oc04_support,oc04_support,0.867400168439878,1.0,0.0,0.0,0.03862660944206009,0.06811451135241856,0.2857142857142857,0.0,0.019705792827959534,0.02182869250538787,0.2219251416370213,0.5944444444444444,0.12354618821465702,0.26666666666666666,0.390625,0.4132973944294699,0.15650461602675425,0.45614035087719296,0.42857142857142855,1,2,Cl2
toc_uco_oc04_support_228,toc_uco_oc04_support,oc04_support,0.5291221601547688,1.0,1.0,0.0,0.04291845493562232,0.09180651530108588,0.5714285714285714,0.0,0.05288408960632091,0.06469264343000125,0.4946524115786839,0.6388888888888888,0.006502808602628748,0.1,0.171875,0.44833782569631625,0.060876765683393536,0.3157894736842105,0.8571428571428571,1,2,Cl2
toc_uco_oc04_support_229,toc_uco_oc04_support,oc04_support,0.7868299840371935,1.0,1.0,0.0,0.0815450643776824,0.06515301085883514,0.42857142857142855,0.0,0.03533607787649691,0.0397799121806175,0.2673796042743581,0.29444444444444445,0.1445723253207176,0.21,0.375,0.4132973944294699,0.06956055616435303,0.47368421052631576,0.5714285714285714,1,2,Cl2
toc_uco_oc04_support_230,toc_uco_oc04_support,oc04_support,0.7675113694286602,1.0,1.0,0.0,0.02575107296137339,0.030108588351431393,0.2857142857142857,0.0,0.024705967197528895,0.028803929974991066,0.17379679988261024,0.46111111111111114,0.06252935449090172,0.3333333333333333,0.34375,0.6325247079964061,0.10435941146773592,0.3508771929824561,0.26269531285714287,1,2,Cl2
toc_uco_oc04_support_231,toc_uco_oc04_support,oc04_support,0.4745235990818701,1.0,1.0,0.0,0.07725321888412018,0.09081934846989141,0.2857142857142857,0.0,0.02973322810214468,0.04302175738647059,0.31550794602876914,0.5944444444444444,0.0635259464412569,0.25333333333333335,0.375,0.28751123090745734,0.026088525885291262,0.3508771929824561,0.7142857142857143,1,2,Cl2
toc_uco_oc04_support_232,toc_uco_oc04_support,oc04_support,0.6582018404406036,1.0,1.0,0.0,0.10300429184549356,0.050345508390918066,0.42857142857142855,0.0,0.09698325408828924,0.12774227482677505,0.35026738631545073,0.4388888888888889,0.09454731510555488,0.52,0.625,0.5858041329739443,0.060876765683393536,0.3684210526315789,0.7142857142857143,1,2,Cl2
toc_uco_oc04_support_233,toc_uco_oc04_support,oc04_support,0.47109061378750067,1.0,0.0,0.0,0.13304721030042918,0.045409674234945706,0.2857142857142857,0.0,0.507656178421715,0.19729316409726463,0.5788770096489032,0.6666666666666666,0.22961484268649424,0.4166666666666667,0.1875,0.5858041329739443,0.0782655774819432,0.3157894736842105,0.2857142857142857,1,2,Cl2
toc_uco_oc04_support_234,toc_uco_oc04_support,oc04_support,0.2606519931357934,0.0,0.0,0.0,0.10300429184549356,0.3129318854886476,0.2857142857142857,0.09,0.1512000858643161,0.17107956502642394,0.40641711836226363,0.37777777777777777,0.11854368719314075,0.21666666666666667,0.15625,0.7475292003593891,0.06956055616435303,0.2982456140350877,0.14285714285714285,1,2,Cl2
toc_uco_oc04_support_235,toc_uco_oc04_support,oc04_support,0.6489057512376645,1.0,1.0,1.0,0.5278969957081545,0.06071076011846002,0.2857142857142857,0.0,0.5563171386326108,0.7682358394767205,0.48262032614008116,0.2722222222222222,0.10455231714858743,0.44666666666666666,0.546875,0.4132973944294699,0.008694405986240123,0.17543859649122806,0.0,1,2,Cl2
toc_uco_oc04_support_236,toc_uco_oc04_support,oc04_support,0.7300892007715283,0.0,1.0,0.0,0.09012875536480687,0.43237907206317866,0.2857142857142857,0.0,0.04017779601604471,0.04042616423428234,0.3689838005627858,0.2722222222222222,0.15557391961425537,0.23333333333333334,0.375,0.8733153638814016,0.2173973053159299,0.6666666666666666,1.0,1,2,Cl2
toc_uco_oc04_support_237,toc_uco_oc04_support,oc04_support,0.6981290672772216,1.0,1.0,0.0,0.27896995708154504,0.7314906219151036,0.14285714285714285,0.0,0.2605700970747558,0.30708067781504145,0.35026738631545073,0.3055555555555556,0.10353618412859193,0.42,0.4375,0.6900269541778976,0.23480734882076312,0.543859649122807,0.8571428571428571,1,2,Cl2
toc_uco_oc04_support_238,toc_uco_oc04_support,oc04_support,0.7447349182950329,0.0,1.0,0.0,0.030042918454935622,0.20977295162882528,0.2857142857142857,0.0,0.02194584927629857,0.0318733825828733,0.23796792222182497,0.4,0.07253435653393427,0.16666666666666666,0.4375,0.3216531895777179,0.052171743844011624,0.40350877192982454,0.14285714285714285,1,2,Cl2
toc_uco_oc04_support_239,toc_uco_oc04_support,oc04_support,0.7211066259556334,1.0,0.0,0.0,0.13304721030042918,0.11303060217176703,0.14285714285714285,0.0,0.0785458729093004,0.0948238523487011,0.5066844970172867,0.3388888888888889,0.18357620047285228,0.41333333333333333,0.140625,0.48247978436657685,0.7477666858079274,0.631578947368421,0.0,1,2,Cl2
toc_uco_oc04_support_240,toc_uco_oc04_support,oc04_support,0.8665353265675787,1.0,0.0,0.0,0.02575107296137339,0.15597235932872655,0.8571428571428571,0.0,0.0058063373688884735,0.010138769632267541,0.17379679988261024,0.3388888888888889,0.06052640000534619,0.17,0.5,0.3557951482479784,0.08694936796290269,0.24561403508771928,1.0,1,2,Cl2
toc_uco_oc04_support_241,toc_uco_oc04_support,oc04_support,0.34627090877108313,1.0,1.0,0.0,0.030042918454935622,0.03652517275419546,0.42857142857142855,0.0,0.07015852733217606,0.043382229188355804,0.35026738631545073,0.5444444444444444,0.12456232123465251,0.36666666666666664,0.5625,0.793351302785265,0.11304320194869541,0.2807017543859649,0.0,1,2,Cl2
toc_uco_oc04_support_242,toc_uco_oc04_support,oc04_support,0.5800625413870054,1.0,1.0,0.0,0.02575107296137339,0.16288252714708787,0.2857142857142857,0.0,0.018340631461619905,0.02326215614639637,0.21390375134461945,0.31666666666666665,0.0025011741785955486,0.38333333333333336,0.375,0.28751123090745734,0.052171743844011624,0.2631578947368421,0.2857142857142857,1,2,Cl2
toc_uco_oc04_support_243,toc_uco_oc04_support,oc04_support,0.5346472805601781,0.0,1.0,0.0,0.05150214592274678,0.31934846989141163,0.2857142857142857,0.0,0.026901330863041337,0.03614860299569354,0.22459889722468507,0.6333333333333333,0.13456732327768506,0.37666666666666665,0.3125,0.44833782569631625,0.09565438928049286,0.45614035087719296,0.8571428571428571,1,2,Cl2
toc_uco_oc04_support_244,toc_uco_oc04_support,oc04_support,0.7012489190463204,1.0,1.0,0.0,0.030042918454935622,0.6574531095755183,0.42857142857142855,0.0,0.0148938698769628,0.01760602424573036,0.1657754095902084,0.32222222222222224,0.13056141450667402,0.2,0.375,0.47079964061096136,0.10435941146773592,0.3684210526315789,0.42857142857142855,1,2,Cl2
