alternative_id,dataset_id,subject,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,original_grade,class_index,class_label
student_performance_math_with_prior_grades_92,student_performance_math_with_prior_grades,math,0.0,1.0,0.75,0.0,0.0,0.0,0.75,1.0,1.0,0.0,0.5,0.0,0.05333333333333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8125,0.8947368421052632,18,5,Cl5
student_performance_math_with_prior_grades_93,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.25,0.0,0.3333333333333333,0.0,0.5,0.5,0.5,0.25,0.5,0.25,0.05333333333333334,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,0.3157894736842105,6,1,Cl1
student_performance_math_with_prior_grades_94,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5263157894736842,10,2,Cl2
student_performance_math_with_prior_grades_95,student_performance_math_with_prior_grades,math,0.0,0.5,0.5,0.0,1.0,0.0,0.75,0.5,0.75,0.0,0.0,0.75,0.08,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.6842105263157895,14,4,Cl4
student_performance_math_with_prior_grades_96,student_performance_math_with_prior_grades,math,0.0,0.25,0.25,0.3333333333333333,1.0,0.3333333333333333,0.5,0.0,0.25,0.0,0.0,0.0,0.02666666666666667,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.5263157894736842,10,2,Cl2
student_performance_math_with_prior_grades_97,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,0.75,0.3333333333333333,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.75,0.02666666666666667,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.7894736842105263,15,4,Cl4
student_performance_math_with_prior_grades_98,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.25,0.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.0,0.0,1.0,0.02666666666666667,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.3125,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_99,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.75,0.0,0.25,0.0,0.08,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.7368421052631579,14,4,Cl4
student_performance_math_with_prior_grades_100,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,0.75,0.0,0.6666666666666666,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.47368421052631576,8,1,Cl1
student_performance_math_with_prior_grades_101,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.75,1.0,1.0,1.0,1.0,0.75,0.18666666666666668,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.25,0.3684210526315789,5,1,Cl1
student_performance_math_with_prior_grades_102,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.6666666666666666,0.0,0.75,0.75,0.5,0.0,0.0,0.75,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.8125,0.8947368421052632,17,5,Cl5
student_performance_math_with_prior_grades_103,student_performance_math_with_prior_grades,math,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.05333333333333334,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.4375,0.6842105263157895,14,4,Cl4
student_performance_math_with_prior_grades_104,student_performance_math_with_prior_grades,math,0.0,0.75,0.5,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,1.0,0.0,0.0,0.25,0.3466666666666667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.3157894736842105,6,1,Cl1
student_performance_math_with_prior_grades_105,student_performance_math_with_prior_grades,math,0.0,0.75,1.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8125,0.9473684210526315,18,5,Cl5
student_performance_math_with_prior_grades_106,student_performance_math_with_prior_grades,math,0.0,0.75,0.75,0.0,1.0,0.0,0.75,0.5,0.5,0.0,0.0,0.75,0.13333333333333333,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4375,0.5789473684210527,11,2,Cl2
student_performance_math_with_prior_grades_107,student_performance_math_with_prior_grades,math,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.5,0.10666666666666667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.25,0.42105263157894735,8,1,Cl1
student_performance_math_with_prior_grades_108,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.75,0.0,0.6666666666666666,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.02666666666666667,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8125,0.9473684210526315,18,5,Cl5
student_performance_math_with_prior_grades_109,student_performance_math_with_prior_grades,math,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.5,1.0,0.0,0.08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.6842105263157895,13,3,Cl3
student_performance_math_with_prior_grades_110,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.6666666666666666,0.0,1.0,0.75,1.0,0.0,0.0,0.75,0.05333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6875,0.7894736842105263,16,5,Cl5
student_performance_math_with_prior_grades_111,student_performance_math_with_prior_grades,math,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.75,0.08,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.9375,1.0,19,5,Cl5
student_performance_math_with_prior_grades_112,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.75,0.0,0.6666666666666666,0.3333333333333333,0.75,0.0,0.25,0.0,0.0,0.25,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.5263157894736842,10,2,Cl2
student_performance_math_with_prior_grades_113,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,0.5,0.0,0.25,0.0,0.0,1.0,0.08,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.4375,0.6842105263157895,13,3,Cl3
student_performance_math_with_prior_grades_114,student_performance_math_with_prior_grades,math,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.25,0.0,0.0,0.5,0.13333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.9375,1.0,19,5,Cl5
student_performance_math_with_prior_grades_115,student_performance_math_with_prior_grades,math,0.0,0.5,0.25,0.0,0.3333333333333333,0.0,1.0,0.75,0.25,0.0,0.0,1.0,0.10666666666666667,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.375,0.47368421052631576,9,1,Cl1
student_performance_math_with_prior_grades_116,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.75,0.0,0.25,1.0,0.02666666666666667,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.7894736842105263,16,5,Cl5
student_performance_math_with_prior_grades_117,student_performance_math_with_prior_grades,math,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,0.5,0.0,0.0,0.25,0.02666666666666667,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.6842105263157895,14,4,Cl4
student_performance_math_with_prior_grades_118,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.75,0.3333333333333333,0.0,0.0,1.0,0.75,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.625,0.7368421052631579,13,3,Cl3
student_performance_math_with_prior_grades_119,student_performance_math_with_prior_grades,math,0.2857142857142857,0.25,0.75,0.6666666666666666,0.3333333333333333,0.3333333333333333,1.0,0.25,0.75,0.0,0.75,1.0,0.26666666666666666,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.375,0.3684210526315789,8,1,Cl1
student_performance_math_with_prior_grades_120,student_performance_math_with_prior_grades,math,0.0,0.75,1.0,0.0,0.0,0.0,0.5,0.75,0.5,0.0,0.25,0.75,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6875,0.6842105263157895,13,3,Cl3
student_performance_math_with_prior_grades_121,student_performance_math_with_prior_grades,math,0.0,0.25,0.5,0.0,0.3333333333333333,0.0,0.5,0.25,0.5,0.0,0.25,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.8125,0.7894736842105263,15,4,Cl4
student_performance_math_with_prior_grades_122,student_performance_math_with_prior_grades,math,0.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.75,0.0,0.25,1.0,0.08,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.8125,0.7368421052631579,15,4,Cl4
student_performance_math_with_prior_grades_123,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,1.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0.25,0.25,0.0,0.25,1.0,0.02666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.6842105263157895,13,3,Cl3
student_performance_math_with_prior_grades_124,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.5,0.75,0.75,0.0,0.75,1.0,0.24,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.6875,0.5789473684210527,13,3,Cl3
student_performance_math_with_prior_grades_125,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,0.75,0.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3125,0.3684210526315789,8,1,Cl1
student_performance_math_with_prior_grades_126,student_performance_math_with_prior_grades,math,0.0,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.25,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.625,0.6842105263157895,12,3,Cl3
student_performance_math_with_prior_grades_127,student_performance_math_with_prior_grades,math,0.0,0.75,1.0,0.0,0.3333333333333333,0.0,1.0,0.5,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5263157894736842,11,2,Cl2
student_performance_math_with_prior_grades_128,student_performance_math_with_prior_grades,math,0.5714285714285714,0.0,0.25,0.0,0.3333333333333333,1.0,0.5,0.75,0.25,0.0,0.0,1.0,0.02666666666666667,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.42105263157894735,9,1,Cl1
student_performance_math_with_prior_grades_129,student_performance_math_with_prior_grades,math,0.42857142857142855,0.5,0.5,0.0,0.0,0.6666666666666666,0.5,0.5,0.5,0.0,0.25,0.75,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.25,0.21052631578947367,0,1,Cl1
student_performance_math_with_prior_grades_130,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,0.25,1.0,0.75,0.10666666666666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9375,0.9473684210526315,18,5,Cl5
student_performance_math_with_prior_grades_131,student_performance_math_with_prior_grades,math,0.0,0.75,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.25,0.25,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5625,0.0,0,1,Cl1
student_performance_math_with_prior_grades_132,student_performance_math_with_prior_grades,math,0.0,0.25,0.25,0.6666666666666666,0.0,0.0,0.75,0.5,0.5,0.0,0.25,0.75,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3125,0.0,0,1,Cl1
student_performance_math_with_prior_grades_133,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.5,0.0,0.0,0.0,0.5,0.75,0.75,0.0,0.5,1.0,0.16,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.4375,0.6842105263157895,12,3,Cl3
student_performance_math_with_prior_grades_134,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,1.0,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.75,1.0,0.21333333333333335,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5625,0.5789473684210527,11,2,Cl2
student_performance_math_with_prior_grades_135,student_performance_math_with_prior_grades,math,0.0,0.75,1.0,1.0,0.3333333333333333,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.375,0.0,0,1,Cl1
student_performance_math_with_prior_grades_136,student_performance_math_with_prior_grades,math,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.75,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0,1,Cl1
student_performance_math_with_prior_grades_137,student_performance_math_with_prior_grades,math,0.2857142857142857,0.75,1.0,0.6666666666666666,0.3333333333333333,0.0,1.0,0.75,1.0,0.25,0.75,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.4375,0.0,0,1,Cl1
student_performance_math_with_prior_grades_138,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.75,0.3333333333333333,0.0,0.6666666666666666,0.75,0.5,0.25,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0,0,1,Cl1
student_performance_math_with_prior_grades_139,student_performance_math_with_prior_grades,math,0.14285714285714285,0.25,0.25,0.0,0.3333333333333333,0.3333333333333333,0.75,0.75,0.75,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.6875,0.631578947368421,12,3,Cl3
student_performance_math_with_prior_grades_140,student_performance_math_with_prior_grades,math,0.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.75,0.5,0.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.8125,0.8421052631578947,15,4,Cl4
student_performance_math_with_prior_grades_141,student_performance_math_with_prior_grades,math,0.0,1.0,0.75,0.3333333333333333,1.0,0.0,0.25,0.25,0.25,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.25,0.47368421052631576,0,1,Cl1
student_performance_math_with_prior_grades_142,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.5,0.3333333333333333,0.0,0.6666666666666666,0.25,0.5,0.5,0.25,0.25,0.25,0.10666666666666667,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.375,0.47368421052631576,9,1,Cl1
student_performance_math_with_prior_grades_143,student_performance_math_with_prior_grades,math,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.75,0.25,0.25,0.0,0.0,1.0,0.02666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.375,0.5789473684210527,11,2,Cl2
student_performance_math_with_prior_grades_144,student_performance_math_with_prior_grades,math,0.14285714285714285,0.25,0.25,0.0,0.0,0.0,0.5,0.75,0.75,0.5,0.5,0.0,0.02666666666666667,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.6875,0.7368421052631579,13,3,Cl3
student_performance_math_with_prior_grades_145,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.25,0.0,0.0,1.0,1.0,0.75,1.0,0.0,0.25,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.125,0.0,0,1,Cl1
student_performance_math_with_prior_grades_146,student_performance_math_with_prior_grades,math,0.0,0.25,0.25,0.0,0.3333333333333333,0.0,0.75,0.75,0.25,0.0,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.3125,0.5789473684210527,11,2,Cl2
student_performance_math_with_prior_grades_147,student_performance_math_with_prior_grades,math,0.0,0.75,0.5,0.0,0.3333333333333333,1.0,0.5,0.5,0.25,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.1875,0.3684210526315789,0,1,Cl1
student_performance_math_with_prior_grades_148,student_performance_math_with_prior_grades,math,0.0,0.25,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,1.0,0.02666666666666667,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.4375,0.5789473684210527,11,2,Cl2
student_performance_math_with_prior_grades_149,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.25,0.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.25,0.3157894736842105,0,1,Cl1
student_performance_math_with_prior_grades_150,student_performance_math_with_prior_grades,math,0.0,0.5,0.25,1.0,0.0,1.0,0.75,1.0,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.3125,0.47368421052631576,10,2,Cl2
student_performance_math_with_prior_grades_151,student_performance_math_with_prior_grades,math,0.42857142857142855,0.25,0.25,0.0,0.0,1.0,0.25,0.5,1.0,0.25,1.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1875,0.2631578947368421,0,1,Cl1
student_performance_math_with_prior_grades_152,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.25,0.0,0.0,0.3333333333333333,0.75,0.75,0.75,0.5,1.0,1.0,0.08,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5625,0.6842105263157895,14,4,Cl4
student_performance_math_with_prior_grades_153,student_performance_math_with_prior_grades,math,0.0,0.75,0.75,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.75,0.25,0.0,0.25,0.5,0.5,0.10666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.5263157894736842,10,2,Cl2
student_performance_math_with_prior_grades_154,student_performance_math_with_prior_grades,math,0.5714285714285714,0.75,0.5,0.0,0.0,1.0,0.75,1.0,0.75,0.0,0.0,0.75,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.125,0.0,0,1,Cl1
student_performance_math_with_prior_grades_155,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.75,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5789473684210527,12,3,Cl3
student_performance_math_with_prior_grades_156,student_performance_math_with_prior_grades,math,0.0,0.5,0.75,0.0,0.3333333333333333,0.0,0.75,0.75,0.75,0.0,0.0,0.0,0.02666666666666667,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.42105263157894735,8,1,Cl1
student_performance_math_with_prior_grades_157,student_performance_math_with_prior_grades,math,0.2857142857142857,0.25,0.5,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.5,1.0,0.10666666666666667,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8125,0.631578947368421,13,3,Cl3
student_performance_math_with_prior_grades_158,student_performance_math_with_prior_grades,math,0.42857142857142855,0.25,0.25,0.6666666666666666,0.0,1.0,1.0,0.25,1.0,0.0,1.0,0.75,0.08,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.375,0.42105263157894735,10,2,Cl2
student_performance_math_with_prior_grades_159,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.5,0.6666666666666666,0.0,0.0,0.75,0.25,0.25,0.0,0.25,0.5,0.02666666666666667,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.875,0.7894736842105263,15,4,Cl4
student_performance_math_with_prior_grades_160,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.75,0.0,0.3333333333333333,0.3333333333333333,0.75,1.0,1.0,0.75,0.75,1.0,0.05333333333333334,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.4375,0.631578947368421,12,3,Cl3
student_performance_math_with_prior_grades_161,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,0.25,0.3333333333333333,0.0,0.6666666666666666,0.5,0.5,0.25,0.25,0.25,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.25,0.3157894736842105,0,1,Cl1
student_performance_math_with_prior_grades_162,student_performance_math_with_prior_grades,math,0.0,0.75,0.5,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.75,0.75,0.75,0.0,0.75,0.5,0.08,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.125,0.47368421052631576,7,1,Cl1
student_performance_math_with_prior_grades_163,student_performance_math_with_prior_grades,math,0.14285714285714285,0.25,0.5,0.3333333333333333,0.0,0.3333333333333333,0.75,0.75,0.75,0.25,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.0,0,1,Cl1
student_performance_math_with_prior_grades_164,student_performance_math_with_prior_grades,math,0.2857142857142857,0.25,0.75,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.75,0.25,0.02666666666666667,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4375,0.5263157894736842,10,2,Cl2
student_performance_math_with_prior_grades_165,student_performance_math_with_prior_grades,math,0.2857142857142857,0.25,0.25,1.0,0.3333333333333333,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.125,0.42105263157894735,7,1,Cl1
student_performance_math_with_prior_grades_166,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.5,0.3333333333333333,0.0,0.3333333333333333,0.75,1.0,0.25,0.0,0.0,0.25,0.21333333333333335,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5625,0.5789473684210527,12,3,Cl3
student_performance_math_with_prior_grades_167,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.5,0.0,0.3333333333333333,0.0,0.75,0.5,1.0,0.25,0.75,0.75,0.05333333333333334,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4375,0.5263157894736842,10,2,Cl2
student_performance_math_with_prior_grades_168,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,0.5,0.0,0.3333333333333333,0.0,0.75,0.25,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875,0.7894736842105263,16,5,Cl5
student_performance_math_with_prior_grades_169,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,1.0,0.0,0.0,0.75,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.1875,0.3684210526315789,0,1,Cl1
student_performance_math_with_prior_grades_170,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,0.75,0.25,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.6875,0.7368421052631579,14,4,Cl4
student_performance_math_with_prior_grades_171,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,1.0,0.6666666666666666,0.0,0.6666666666666666,0.5,0.75,1.0,0.25,0.75,0.25,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1875,0.2631578947368421,0,1,Cl1
student_performance_math_with_prior_grades_172,student_performance_math_with_prior_grades,math,0.14285714285714285,0.25,0.0,0.3333333333333333,0.3333333333333333,0.0,0.75,0.5,0.25,0.0,0.0,0.5,0.02666666666666667,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.625,0.7894736842105263,16,5,Cl5
student_performance_math_with_prior_grades_173,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,1.0,0.0,0.3333333333333333,0.0,0.75,0.75,0.75,0.0,0.5,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.625,0.5789473684210527,10,2,Cl2
student_performance_math_with_prior_grades_174,student_performance_math_with_prior_grades,math,0.14285714285714285,0.25,0.75,0.0,0.3333333333333333,1.0,0.75,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.3125,0.3684210526315789,0,1,Cl1
student_performance_math_with_prior_grades_175,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.75,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,1.0,0.0,0.0,0.75,0.05333333333333334,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4375,0.5789473684210527,9,1,Cl1
student_performance_math_with_prior_grades_176,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,0.75,0.3333333333333333,0.3333333333333333,0.0,0.75,0.75,0.75,0.75,0.75,0.75,0.05333333333333334,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4375,0.47368421052631576,9,1,Cl1
student_performance_math_with_prior_grades_177,student_performance_math_with_prior_grades,math,0.14285714285714285,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.5,0.75,0.75,0.0,0.75,1.0,0.02666666666666667,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.625,0.6842105263157895,11,2,Cl2
student_performance_math_with_prior_grades_178,student_performance_math_with_prior_grades,math,0.2857142857142857,0.75,0.75,0.0,0.3333333333333333,0.0,0.75,0.5,0.75,0.0,0.75,0.75,0.05333333333333334,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.1875,0.2631578947368421,6,1,Cl1
student_performance_math_with_prior_grades_179,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,0.5,0.0,0.0,0.0,0.75,0.5,0.5,0.5,0.75,0.5,0.13333333333333333,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.42105263157894735,9,1,Cl1
student_performance_math_with_prior_grades_180,student_performance_math_with_prior_grades,math,0.2857142857142857,1.0,0.75,0.0,0.3333333333333333,0.0,1.0,0.25,0.5,0.0,0.0,0.25,0.05333333333333334,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.4375,0.5263157894736842,11,2,Cl2
student_performance_math_with_prior_grades_181,student_performance_math_with_prior_grades,math,0.14285714285714285,1.0,0.75,0.0,0.3333333333333333,0.0,0.5,0.75,0.5,0.25,0.5,0.5,0.13333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.375,0.42105263157894735,8,1,Cl1
student_performance_math_with_prior_grades_182,student_performance_math_with_prior_grades,math,0.14285714285714285,0.75,0.75,0.0,0.3333333333333333,0.0,0.75,0.25,0.5,0.0,0.25,0.5,0.02666666666666667,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.6842105263157895,12,3,Cl3
student_performance_math_with_prior_grades_183,student_performance_math_with_prior_grades,math,0.2857142857142857,0.5,1.0,0.0,0.3333333333333333,0.0,1.0,0.75,0.25,0.25,0.5,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.8125,0.8947368421052632,17,5,Cl5
