alternative_id,dataset_id,rank,university_name_raw,g1,g2,g3,g4,g5,g6,class_index,class_label
qs_2026_top500_common6_182,qs_2026_top500_common6,182,埃默里大学,0.496,0.7,0.9279999999999999,0.857,0.345,0.377,4,Cl4
qs_2026_top500_common6_183,qs_2026_top500_common6,183,科廷大学,0.5429999999999999,1.0,0.177,0.8959999999999999,0.46299999999999997,0.39299999999999996,4,Cl4
qs_2026_top500_common6_184,qs_2026_top500_common6,184,伯尔尼大学,0.529,1.0,0.49,0.993,0.38,0.26,4,Cl4
qs_2026_top500_common6_185,qs_2026_top500_common6,185,伍伦贡大学,0.8220000000000001,0.995,0.21100000000000002,0.956,0.41600000000000004,0.331,4,Cl4
qs_2026_top500_common6_186,qs_2026_top500_common6,186,武汉大学,0.107,0.47100000000000003,0.213,0.98,0.536,0.467,4,Cl4
qs_2026_top500_common6_187,qs_2026_top500_common6,187,马德里康普顿斯大学（UCM）,0.32899999999999996,0.182,0.41600000000000004,0.128,0.785,0.7390000000000001,4,Cl4
qs_2026_top500_common6_188,qs_2026_top500_common6,188,蒙特雷科技大学,0.183,0.245,0.6940000000000001,0.048,0.6990000000000001,0.9390000000000001,4,Cl4
qs_2026_top500_common6_189,qs_2026_top500_common6,189,印度尼西亚大学,0.109,0.866,0.688,0.039,0.6990000000000001,0.893,4,Cl4
qs_2026_top500_common6_190,qs_2026_top500_common6,190,俄亥俄州立大学,0.20600000000000002,0.374,0.531,0.33799999999999997,0.711,0.63,4,Cl4
qs_2026_top500_common6_191,qs_2026_top500_common6,191,法语天主教鲁汶大学,0.631,0.945,0.064,0.595,0.617,0.36,4,Cl4
qs_2026_top500_common6_192,qs_2026_top500_common6,192,女王大学,0.355,0.7559999999999999,0.079,0.563,0.509,0.757,4,Cl4
qs_2026_top500_common6_193,qs_2026_top500_common6,193,汉堡大学,0.313,0.588,0.256,0.546,0.64,0.517,4,Cl4
qs_2026_top500_common6_194,qs_2026_top500_common6,194,阿姆斯特丹自由大学,0.5760000000000001,0.8290000000000001,0.233,0.807,0.5329999999999999,0.28800000000000003,4,Cl4
qs_2026_top500_common6_195,qs_2026_top500_common6,195,雷丁大学,0.858,0.95,0.20199999999999999,0.63,0.457,0.46799999999999997,4,Cl4
qs_2026_top500_common6_196,qs_2026_top500_common6,196,早稻田大学,0.43700000000000006,0.35200000000000004,0.295,0.073,0.736,0.972,4,Cl4
qs_2026_top500_common6_197,qs_2026_top500_common6,197,奥塔哥大学,0.396,1.0,0.14800000000000002,0.632,0.6,0.36,4,Cl4
qs_2026_top500_common6_198,qs_2026_top500_common6,198,维也纳技术大学,0.9590000000000001,0.9179999999999999,0.185,0.711,0.47600000000000003,0.563,4,Cl4
qs_2026_top500_common6_199,qs_2026_top500_common6,199,贝尔法斯特女王大学,0.988,1.0,0.303,0.575,0.496,0.434,4,Cl4
qs_2026_top500_common6_200,qs_2026_top500_common6,200,国立阳明交通大学,0.319,0.29100000000000004,0.5539999999999999,0.718,0.42100000000000004,0.685,4,Cl4
qs_2026_top500_common6_201,qs_2026_top500_common6,201,弗莱堡大学,0.442,0.787,0.311,0.664,0.568,0.353,3,Cl3
qs_2026_top500_common6_202,qs_2026_top500_common6,202,哥德堡大学,0.858,0.941,0.73,0.45399999999999996,0.46399999999999997,0.24600000000000002,3,Cl3
qs_2026_top500_common6_203,qs_2026_top500_common6,203,国立成功大学,0.244,0.28600000000000003,0.33799999999999997,0.39799999999999996,0.664,0.794,3,Cl3
qs_2026_top500_common6_204,qs_2026_top500_common6,204,特温特大学,0.9520000000000001,1.0,0.56,0.77,0.293,0.405,3,Cl3
qs_2026_top500_common6_205,qs_2026_top500_common6,205,里昂高等师范学院,0.239,0.615,0.988,0.892,0.41700000000000004,0.257,3,Cl3
qs_2026_top500_common6_206,qs_2026_top500_common6,206,马德里自治大学,0.29600000000000004,0.223,0.397,0.265,0.731,0.715,3,Cl3
qs_2026_top500_common6_207,qs_2026_top500_common6,207,波恩大学,0.564,0.514,0.765,0.249,0.677,0.355,3,Cl3
qs_2026_top500_common6_208,qs_2026_top500_common6,208,迪肯大学,0.833,0.972,0.059000000000000004,0.862,0.423,0.326,3,Cl3
qs_2026_top500_common6_209,qs_2026_top500_common6,209,马里兰大学，学院公园,0.249,0.28,0.442,0.605,0.5720000000000001,0.518,3,Cl3
qs_2026_top500_common6_210,qs_2026_top500_common6,210,明尼苏达大学,0.154,0.065,0.37200000000000005,0.49200000000000005,0.6859999999999999,0.494,3,Cl3
qs_2026_top500_common6_211,qs_2026_top500_common6,211,卡尔加里大学,0.769,0.8740000000000001,0.244,0.546,0.47600000000000003,0.505,3,Cl3
qs_2026_top500_common6_212,qs_2026_top500_common6,212,佛罗里达大学,0.18100000000000002,0.314,0.7509999999999999,0.34700000000000003,0.589,0.5579999999999999,3,Cl3
qs_2026_top500_common6_213,qs_2026_top500_common6,213,洛桑大学,0.67,1.0,0.49,0.69,0.37,0.402,3,Cl3
qs_2026_top500_common6_214,qs_2026_top500_common6,214,洛斯安第斯哥伦比亚大学,0.033,0.287,0.17600000000000002,0.10800000000000001,0.815,0.905,3,Cl3
qs_2026_top500_common6_215,qs_2026_top500_common6,215,蒂宾根大学,0.405,0.882,0.857,0.322,0.61,0.361,3,Cl3
qs_2026_top500_common6_216,qs_2026_top500_common6,216,庆应义塾大学,0.196,0.152,0.652,0.094,0.655,0.938,3,Cl3
qs_2026_top500_common6_218,qs_2026_top500_common6,218,德累斯顿工业大学,0.42,0.40399999999999997,0.7490000000000001,0.586,0.47200000000000003,0.49200000000000005,3,Cl3
qs_2026_top500_common6_219,qs_2026_top500_common6,219,渥太华大学,0.855,0.961,0.054000000000000006,0.848,0.358,0.387,3,Cl3
qs_2026_top500_common6_220,qs_2026_top500_common6,220,印度科学研究所班加罗尔,0.021,0.055999999999999994,0.391,0.9990000000000001,0.5660000000000001,0.46399999999999997,3,Cl3
qs_2026_top500_common6_221,qs_2026_top500_common6,221,朱拉隆功大学,0.062,0.32,0.44799999999999995,0.125,0.82,0.527,3,Cl3
qs_2026_top500_common6_222,qs_2026_top500_common6,222,印度理工学院坎普尔分校,0.013999999999999999,0.031,0.161,0.841,0.494,0.8270000000000001,3,Cl3
qs_2026_top500_common6_223,qs_2026_top500_common6,223,特拉维夫大学,0.153,0.489,0.061,0.997,0.436,0.31,3,Cl3
qs_2026_top500_common6_224,qs_2026_top500_common6,224,加札马达大学,0.08900000000000001,0.63,0.654,0.03,0.7020000000000001,0.847,3,Cl3
qs_2026_top500_common6_225,qs_2026_top500_common6,225,拉夫堡大学,0.711,0.946,0.26899999999999996,0.506,0.428,0.645,3,Cl3
qs_2026_top500_common6_226,qs_2026_top500_common6,226,昆士兰科技大学（QUT）,0.44799999999999995,0.966,0.11599999999999999,0.7090000000000001,0.516,0.38799999999999996,3,Cl3
qs_2026_top500_common6_227,qs_2026_top500_common6,227,布鲁塞尔自由大学,0.8959999999999999,0.992,0.046,0.603,0.433,0.46799999999999997,3,Cl3
qs_2026_top500_common6_228,qs_2026_top500_common6,228,纽卡斯尔大学,0.36200000000000004,1.0,0.297,0.9520000000000001,0.36,0.305,3,Cl3
qs_2026_top500_common6_229,qs_2026_top500_common6,229,阿联酋大学,0.391,1.0,0.551,0.35100000000000003,0.433,0.581,3,Cl3
qs_2026_top500_common6_230,qs_2026_top500_common6,230,里斯本大学,0.586,0.14300000000000002,0.155,0.514,0.5710000000000001,0.46299999999999997,3,Cl3
qs_2026_top500_common6_231,qs_2026_top500_common6,231,梅西大学,0.9890000000000001,0.9940000000000001,0.573,0.505,0.42100000000000004,0.24100000000000002,3,Cl3
qs_2026_top500_common6_232,qs_2026_top500_common6,232,埃尔朗根-纽伦堡大学,0.606,0.395,0.052000000000000005,0.9670000000000001,0.379,0.462,3,Cl3
qs_2026_top500_common6_233,qs_2026_top500_common6,233,金边大学,0.04,0.151,0.221,0.37200000000000005,0.8170000000000001,0.509,3,Cl3
qs_2026_top500_common6_234,qs_2026_top500_common6,234,乐卓博大学,0.9740000000000001,0.956,0.132,0.878,0.33399999999999996,0.29,3,Cl3
qs_2026_top500_common6_235,qs_2026_top500_common6,235,帕多瓦大学（UNIPD）,0.188,0.155,0.135,0.544,0.735,0.402,3,Cl3
qs_2026_top500_common6_236,qs_2026_top500_common6,236,罗切斯特大学,0.9620000000000001,0.805,0.982,0.5660000000000001,0.271,0.324,3,Cl3
qs_2026_top500_common6_237,qs_2026_top500_common6,237,贝鲁特美国大学（AUB）,0.452,0.7140000000000001,0.523,0.37799999999999995,0.415,0.581,3,Cl3
qs_2026_top500_common6_238,qs_2026_top500_common6,238,波尔图大学,0.382,0.092,0.136,0.736,0.525,0.415,3,Cl3
qs_2026_top500_common6_239,qs_2026_top500_common6,239,马斯特里赫特大学,1.0,0.9990000000000001,0.18600000000000003,0.7170000000000001,0.32799999999999996,0.337,3,Cl3
qs_2026_top500_common6_240,qs_2026_top500_common6,240,惠灵顿维多利亚大学,0.5670000000000001,1.0,0.157,0.44299999999999995,0.5720000000000001,0.322,3,Cl3
qs_2026_top500_common6_241,qs_2026_top500_common6,241,希伯来大学,0.335,0.8190000000000001,0.746,0.419,0.429,0.364,3,Cl3
qs_2026_top500_common6_242,qs_2026_top500_common6,242,都灵理工大学,0.579,0.073,0.045,0.6809999999999999,0.503,0.6459999999999999,3,Cl3
qs_2026_top500_common6_243,qs_2026_top500_common6,243,乔治奥古斯特哥廷根大学,0.379,0.5920000000000001,0.87,0.258,0.573,0.35600000000000004,3,Cl3
qs_2026_top500_common6_244,qs_2026_top500_common6,244,香港浸会大学,1.0,0.9940000000000001,0.6729999999999999,0.823,0.28300000000000003,0.217,3,Cl3
qs_2026_top500_common6_245,qs_2026_top500_common6,245,Hamad bin Khalifa University,1.0,1.0,1.0,1.0,0.14300000000000002,0.068,3,Cl3
qs_2026_top500_common6_246,qs_2026_top500_common6,246,考克大学,0.75,0.862,0.225,0.527,0.434,0.48100000000000004,3,Cl3
qs_2026_top500_common6_247,qs_2026_top500_common6,247,北京师范大学,0.32899999999999996,0.09,0.303,0.986,0.47600000000000003,0.29600000000000004,3,Cl3
qs_2026_top500_common6_248,qs_2026_top500_common6,248,达特茅斯学院,0.585,0.135,0.799,0.569,0.307,0.5429999999999999,3,Cl3
qs_2026_top500_common6_249,qs_2026_top500_common6,249,马萨诸塞大学，阿默斯特,0.46299999999999997,0.779,0.158,0.624,0.48100000000000004,0.4,3,Cl3
qs_2026_top500_common6_250,qs_2026_top500_common6,250,范德比尔特大学,0.509,0.484,1.0,0.506,0.32299999999999995,0.418,3,Cl3
qs_2026_top500_common6_251,qs_2026_top500_common6,251,国油大学（Petronas）,0.295,0.87,0.446,0.95,0.297,0.41,3,Cl3
qs_2026_top500_common6_252,qs_2026_top500_common6,252,思克莱德大学,0.89,0.992,0.17800000000000002,0.5720000000000001,0.375,0.405,3,Cl3
qs_2026_top500_common6_253,qs_2026_top500_common6,253,达姆施塔特技术大学,0.9279999999999999,0.6779999999999999,0.098,0.8220000000000001,0.282,0.419,3,Cl3
qs_2026_top500_common6_254,qs_2026_top500_common6,254,泰莱大学,1.0,0.73,0.6970000000000001,0.21,0.402,0.852,3,Cl3
qs_2026_top500_common6_255,qs_2026_top500_common6,255,万隆理工学院,0.08,0.9470000000000001,0.547,0.054000000000000006,0.585,0.853,3,Cl3
qs_2026_top500_common6_256,qs_2026_top500_common6,256,哈尔滨工业大学,0.092,0.129,0.42,0.998,0.33299999999999996,0.479,3,Cl3
qs_2026_top500_common6_257,qs_2026_top500_common6,257,巴黎第一大学,0.612,0.39,0.068,0.048,0.78,0.622,3,Cl3
qs_2026_top500_common6_258,qs_2026_top500_common6,258,天津大学,0.335,0.299,0.516,0.9990000000000001,0.263,0.376,3,Cl3
qs_2026_top500_common6_259,qs_2026_top500_common6,259,北京理工大学,0.155,0.12300000000000001,0.42700000000000005,0.9640000000000001,0.34299999999999997,0.467,3,Cl3
qs_2026_top500_common6_260,qs_2026_top500_common6,260,哥伦比亚国立大学,0.022000000000000002,0.081,0.067,0.069,0.8109999999999999,0.909,3,Cl3
qs_2026_top500_common6_261,qs_2026_top500_common6,261,坎特伯雷大学,0.48100000000000004,1.0,0.121,0.48200000000000004,0.488,0.34700000000000003,3,Cl3
qs_2026_top500_common6_262,qs_2026_top500_common6,262,阿伯丁大学,0.872,0.958,0.449,0.429,0.401,0.348,3,Cl3
qs_2026_top500_common6_263,qs_2026_top500_common6,263,纳瓦拉大学,0.84,0.268,0.506,0.253,0.408,0.782,3,Cl3
qs_2026_top500_common6_264,qs_2026_top500_common6,264,萨里大学,0.887,0.98,0.33399999999999996,0.7440000000000001,0.297,0.3,3,Cl3
qs_2026_top500_common6_265,qs_2026_top500_common6,265,布拉格查理大学,0.617,0.335,0.37,0.14300000000000002,0.585,0.555,3,Cl3
qs_2026_top500_common6_266,qs_2026_top500_common6,266,庞培法布拉大学,0.4,0.847,0.191,0.706,0.43700000000000006,0.395,3,Cl3
qs_2026_top500_common6_267,qs_2026_top500_common6,267,挪威科技大学,0.177,0.8740000000000001,0.307,0.451,0.45899999999999996,0.33399999999999996,3,Cl3
qs_2026_top500_common6_268,qs_2026_top500_common6,268,格里菲斯大学,0.7070000000000001,1.0,0.133,0.7509999999999999,0.377,0.166,3,Cl3
qs_2026_top500_common6_269,qs_2026_top500_common6,269,中东技术大学,0.31,0.18,0.128,0.344,0.44799999999999995,0.887,3,Cl3
qs_2026_top500_common6_270,qs_2026_top500_common6,270,UCSI大学,0.99,0.929,0.877,0.086,0.40700000000000003,0.7040000000000001,3,Cl3
qs_2026_top500_common6_271,qs_2026_top500_common6,271,华沙大学,0.157,0.135,0.595,0.1,0.61,0.628,3,Cl3
qs_2026_top500_common6_272,qs_2026_top500_common6,272,北卡罗来纳州立大学,0.256,0.675,0.122,0.7290000000000001,0.364,0.479,3,Cl3
qs_2026_top500_common6_273,qs_2026_top500_common6,273,科隆大学,0.47100000000000003,0.39299999999999996,0.23600000000000002,0.43799999999999994,0.45,0.505,3,Cl3
qs_2026_top500_common6_274,qs_2026_top500_common6,274,美国沙迦大学,1.0,1.0,0.24600000000000002,0.43799999999999994,0.317,0.6509999999999999,3,Cl3
qs_2026_top500_common6_275,qs_2026_top500_common6,275,弗吉尼亚大学,0.192,0.053,0.682,0.365,0.465,0.479,3,Cl3
qs_2026_top500_common6_276,qs_2026_top500_common6,276,米兰大学,0.134,0.10800000000000001,0.102,0.5660000000000001,0.659,0.27,3,Cl3
qs_2026_top500_common6_277,qs_2026_top500_common6,277,中山大学,0.068,0.040999999999999995,0.534,0.726,0.45399999999999996,0.39,3,Cl3
qs_2026_top500_common6_278,qs_2026_top500_common6,278,苏塞克斯大学,0.895,0.99,0.214,0.607,0.33799999999999997,0.21,3,Cl3
qs_2026_top500_common6_279,qs_2026_top500_common6,279,雷德布德大学奈梅亨,0.301,0.835,0.348,0.732,0.386,0.203,3,Cl3
qs_2026_top500_common6_280,qs_2026_top500_common6,280,安特卫普大学,0.455,0.9640000000000001,0.428,0.5770000000000001,0.35,0.188,3,Cl3
qs_2026_top500_common6_281,qs_2026_top500_common6,281,怀卡托大学,0.797,0.995,0.162,0.821,0.282,0.188,3,Cl3
qs_2026_top500_common6_282,qs_2026_top500_common6,282,匹兹堡大学,0.23,0.099,0.981,0.41700000000000004,0.45399999999999996,0.264,3,Cl3
qs_2026_top500_common6_283,qs_2026_top500_common6,283,戴尔豪斯大学,0.794,1.0,0.158,0.762,0.271,0.239,3,Cl3
qs_2026_top500_common6_284,qs_2026_top500_common6,284,爱尔兰国立高威大学,0.627,0.9670000000000001,0.6859999999999999,0.24,0.373,0.402,3,Cl3
qs_2026_top500_common6_285,qs_2026_top500_common6,285,澳门大学,1.0,1.0,0.11699999999999999,0.9990000000000001,0.185,0.179,3,Cl3
qs_2026_top500_common6_286,qs_2026_top500_common6,286,乔治城大学,0.511,0.228,0.742,0.217,0.382,0.606,3,Cl3
qs_2026_top500_common6_287,qs_2026_top500_common6,287,艾尔朗加大学,0.10800000000000001,0.773,0.696,0.025,0.522,0.883,3,Cl3
qs_2026_top500_common6_288,qs_2026_top500_common6,288,卑尔根大学,0.379,0.9690000000000001,0.672,0.425,0.405,0.13699999999999998,3,Cl3
qs_2026_top500_common6_289,qs_2026_top500_common6,289,赫里瓦特大学,0.97,1.0,0.273,0.618,0.257,0.348,3,Cl3
qs_2026_top500_common6_290,qs_2026_top500_common6,290,亚利桑那大学,0.152,0.254,0.428,0.474,0.493,0.40399999999999997,3,Cl3
qs_2026_top500_common6_291,qs_2026_top500_common6,291,威特沃特斯兰德大学,0.094,0.868,0.14,0.402,0.368,0.509,3,Cl3
qs_2026_top500_common6_292,qs_2026_top500_common6,292,斯旺西大学,0.805,0.769,0.28600000000000003,0.43,0.34700000000000003,0.547,3,Cl3
qs_2026_top500_common6_293,qs_2026_top500_common6,293,加州大学欧文分校,0.642,0.395,0.268,0.531,0.466,0.371,3,Cl3
qs_2026_top500_common6_294,qs_2026_top500_common6,294,布鲁塞尔大学,0.721,0.968,0.7559999999999999,0.27699999999999997,0.33299999999999996,0.221,3,Cl3
qs_2026_top500_common6_295,qs_2026_top500_common6,295,凯斯西储大学,0.767,0.47600000000000003,0.8859999999999999,0.6629999999999999,0.22399999999999998,0.205,3,Cl3
qs_2026_top500_common6_296,qs_2026_top500_common6,296,圣母大学,0.327,0.289,0.708,0.36700000000000005,0.38,0.436,3,Cl3
qs_2026_top500_common6_297,qs_2026_top500_common6,297,斯温本科技大学,0.9470000000000001,0.878,0.147,0.95,0.188,0.193,3,Cl3
qs_2026_top500_common6_298,qs_2026_top500_common6,298,伊斯坦布尔理工大学,0.365,0.10400000000000001,0.115,0.353,0.396,0.853,3,Cl3
qs_2026_top500_common6_299,qs_2026_top500_common6,299,科罗拉多大学博尔德分校,0.085,0.386,0.521,0.36,0.49,0.368,3,Cl3
qs_2026_top500_common6_300,qs_2026_top500_common6,300,巴黎大学,0.61,0.248,0.11,0.925,0.377,0.139,3,Cl3
qs_2026_top500_common6_301,qs_2026_top500_common6,301,马德里大学卡洛斯三世大学,0.752,0.738,0.505,0.081,0.452,0.653,2,Cl2
qs_2026_top500_common6_302,qs_2026_top500_common6,302,斯泰伦博斯大学,0.145,0.254,0.05,0.675,0.36700000000000005,0.44799999999999995,2,Cl2
qs_2026_top500_common6_303,qs_2026_top500_common6,303,丹麦南部大学,0.46399999999999997,0.917,0.319,0.684,0.292,0.249,2,Cl2
qs_2026_top500_common6_304,qs_2026_top500_common6,304,雅盖隆大学,0.3,0.08,0.753,0.10400000000000001,0.499,0.544,2,Cl2
qs_2026_top500_common6_305,qs_2026_top500_common6,305,西安交通大学,0.068,0.055,0.159,0.978,0.285,0.442,2,Cl2
qs_2026_top500_common6_306,qs_2026_top500_common6,306,奥尔堡大学,0.294,0.89,0.27699999999999997,0.772,0.264,0.25,2,Cl2
qs_2026_top500_common6_307,qs_2026_top500_common6,307,印第安纳大学伯明顿分校,0.184,0.517,0.344,0.312,0.447,0.503,2,Cl2
qs_2026_top500_common6_308,qs_2026_top500_common6,308,西蒙弗雷泽大学,0.861,0.991,0.076,0.596,0.349,0.207,2,Cl2
qs_2026_top500_common6_309,qs_2026_top500_common6,309,约翰内斯堡大学,0.601,0.985,0.465,0.452,0.255,0.259,2,Cl2
qs_2026_top500_common6_310,qs_2026_top500_common6,310,林雪平大学,0.46299999999999997,0.858,0.502,0.552,0.254,0.322,2,Cl2
qs_2026_top500_common6_311,qs_2026_top500_common6,311,斯图加特大学,0.609,0.44799999999999995,0.11,0.642,0.33399999999999996,0.461,2,Cl2
qs_2026_top500_common6_312,qs_2026_top500_common6,312,蔚山国立科学技术院,0.155,0.374,0.925,0.995,0.218,0.163,2,Cl2
qs_2026_top500_common6_313,qs_2026_top500_common6,313,"City St George’s, University of London",0.9790000000000001,0.924,0.092,0.578,0.26899999999999996,0.32299999999999995,2,Cl2
qs_2026_top500_common6_314,qs_2026_top500_common6,314,迈阿密大学,0.251,0.878,0.579,0.484,0.245,0.40299999999999997,2,Cl2
qs_2026_top500_common6_315,qs_2026_top500_common6,315,塔斯马尼亚大学,0.917,0.871,0.34299999999999997,0.728,0.225,0.122,2,Cl2
qs_2026_top500_common6_316,qs_2026_top500_common6,316,法兰克福大学,0.3,0.5489999999999999,0.27,0.317,0.521,0.386,2,Cl2
qs_2026_top500_common6_317,qs_2026_top500_common6,317,国立欧亚大学 (ENU),0.258,0.846,0.9470000000000001,0.02,0.401,0.858,2,Cl2
qs_2026_top500_common6_318,qs_2026_top500_common6,318,里约热内卢联邦大学,0.023,0.10300000000000001,0.182,0.138,0.73,0.36200000000000004,2,Cl2
qs_2026_top500_common6_319,qs_2026_top500_common6,319,华中科技大学,0.052000000000000005,0.071,0.11599999999999999,1.0,0.309,0.33399999999999996,2,Cl2
qs_2026_top500_common6_320,qs_2026_top500_common6,320,鲍曼莫斯科国立技术大学,0.858,0.81,0.9990000000000001,0.02,0.41100000000000003,0.638,2,Cl2
qs_2026_top500_common6_321,qs_2026_top500_common6,321,格勒诺布尔阿尔卑斯大学（UGA）,0.479,0.309,0.10400000000000001,0.518,0.5529999999999999,0.192,2,Cl2
qs_2026_top500_common6_322,qs_2026_top500_common6,322,德黑兰大学,0.033,0.025,0.042,0.9109999999999999,0.31,0.418,2,Cl2
qs_2026_top500_common6_323,qs_2026_top500_common6,323,科什大学,0.222,0.301,0.21,0.526,0.36,0.775,2,Cl2
qs_2026_top500_common6_324,qs_2026_top500_common6,324,四川大学,0.092,0.09699999999999999,0.14,0.9990000000000001,0.308,0.345,2,Cl2
qs_2026_top500_common6_325,qs_2026_top500_common6,325,约旦大学,0.645,0.33799999999999997,0.289,0.073,0.479,0.598,2,Cl2
qs_2026_top500_common6_326,qs_2026_top500_common6,326,莱斯特大学,0.9059999999999999,0.9059999999999999,0.401,0.442,0.29600000000000004,0.177,2,Cl2
qs_2026_top500_common6_327,qs_2026_top500_common6,327,新里斯本大学,0.777,0.272,0.18100000000000002,0.376,0.401,0.426,2,Cl2
qs_2026_top500_common6_328,qs_2026_top500_common6,328,德里大学,0.027999999999999997,0.018000000000000002,0.069,0.47100000000000003,0.469,0.419,2,Cl2
qs_2026_top500_common6_329,qs_2026_top500_common6,329,罗格斯大学 - 新泽西州立大学新不伦瑞克分校,0.38799999999999996,0.24100000000000002,0.534,0.165,0.47700000000000004,0.45799999999999996,2,Cl2
qs_2026_top500_common6_330,qs_2026_top500_common6,330,沙迦大学,1.0,1.0,0.09300000000000001,0.522,0.285,0.349,2,Cl2
qs_2026_top500_common6_331,qs_2026_top500_common6,331,哈萨克斯坦国家技术大学,0.537,0.892,0.9420000000000001,0.017,0.406,0.588,2,Cl2
qs_2026_top500_common6_332,qs_2026_top500_common6,332,庆熙大学,0.685,0.198,0.862,0.259,0.34600000000000003,0.43,2,Cl2
qs_2026_top500_common6_333,qs_2026_top500_common6,333,约克大学,0.789,0.873,0.05,0.37799999999999995,0.33399999999999996,0.317,2,Cl2
qs_2026_top500_common6_334,qs_2026_top500_common6,334,马德里理工大学,0.452,0.043,0.248,0.196,0.43,0.6779999999999999,2,Cl2
qs_2026_top500_common6_335,qs_2026_top500_common6,335,苏丹卡布斯大学,0.06,1.0,0.623,0.395,0.289,0.259,2,Cl2
qs_2026_top500_common6_336,qs_2026_top500_common6,336,塔夫茨大学,0.483,0.429,0.6559999999999999,0.525,0.23800000000000002,0.212,2,Cl2
qs_2026_top500_common6_337,qs_2026_top500_common6,337,伊利诺伊大学芝加哥分校,0.284,0.11,0.331,0.392,0.488,0.40299999999999997,2,Cl2
qs_2026_top500_common6_338,qs_2026_top500_common6,338,印度理工学院古瓦哈提分校,0.016,0.081,0.102,0.9690000000000001,0.254,0.62,2,Cl2
qs_2026_top500_common6_339,qs_2026_top500_common6,339,山东大学,0.057,0.11199999999999999,0.218,0.971,0.228,0.39,2,Cl2
qs_2026_top500_common6_340,qs_2026_top500_common6,340,印度理工学院鲁尔基分校,0.036000000000000004,0.02,0.095,0.966,0.268,0.522,2,Cl2
qs_2026_top500_common6_341,qs_2026_top500_common6,341,厦门大学,0.09300000000000001,0.10800000000000001,0.25,0.8390000000000001,0.34299999999999997,0.242,2,Cl2
qs_2026_top500_common6_342,qs_2026_top500_common6,342,奥卢大学,0.19699999999999998,0.809,0.295,0.745,0.23,0.218,2,Cl2
qs_2026_top500_common6_343,qs_2026_top500_common6,343,比萨大学,0.105,0.05,0.128,0.596,0.516,0.263,2,Cl2
qs_2026_top500_common6_344,qs_2026_top500_common6,344,南方科技大学,0.027999999999999997,0.42700000000000005,0.875,1.0,0.149,0.094,2,Cl2
qs_2026_top500_common6_345,qs_2026_top500_common6,345,秘鲁天主大学,0.019,0.042,0.5,0.023,0.631,0.667,2,Cl2
qs_2026_top500_common6_346,qs_2026_top500_common6,346,台湾科技大学,0.353,0.313,0.506,0.46799999999999997,0.36700000000000005,0.486,2,Cl2
qs_2026_top500_common6_347,qs_2026_top500_common6,347,蒂尔堡大学,0.774,0.99,0.168,0.6709999999999999,0.205,0.371,2,Cl2
qs_2026_top500_common6_348,qs_2026_top500_common6,348,开罗大学,0.14400000000000002,0.042,0.138,0.06,0.608,0.527,2,Cl2
qs_2026_top500_common6_349,qs_2026_top500_common6,349,科英布拉大学,0.33299999999999996,0.131,0.149,0.614,0.392,0.249,2,Cl2
qs_2026_top500_common6_350,qs_2026_top500_common6,350,威廉姆斯大学明斯特,0.084,0.35600000000000004,0.7959999999999999,0.155,0.423,0.415,2,Cl2
qs_2026_top500_common6_351,qs_2026_top500_common6,351,以色列理工学院,0.106,0.9109999999999999,0.6729999999999999,0.33299999999999996,0.322,0.35600000000000004,2,Cl2
qs_2026_top500_common6_352,qs_2026_top500_common6,352,因斯布鲁克大学,1.0,1.0,0.769,0.177,0.27699999999999997,0.12300000000000001,2,Cl2
qs_2026_top500_common6_353,qs_2026_top500_common6,353,筑波大学,0.311,0.18100000000000002,0.589,0.3,0.499,0.32899999999999996,2,Cl2
qs_2026_top500_common6_354,qs_2026_top500_common6,354,奎德阿萨姆大学,0.031,0.098,0.053,0.975,0.24,0.47600000000000003,2,Cl2
qs_2026_top500_common6_355,qs_2026_top500_common6,355,罗马第二大学,0.588,0.19699999999999998,0.149,0.655,0.40700000000000003,0.252,2,Cl2
qs_2026_top500_common6_356,qs_2026_top500_common6,356,南开大学,0.05,0.17800000000000002,0.28800000000000003,0.9390000000000001,0.271,0.244,2,Cl2
qs_2026_top500_common6_358,qs_2026_top500_common6,358,弗吉尼亚理工学院（Virginia Tech）,0.27899999999999997,0.816,0.263,0.387,0.345,0.39399999999999996,2,Cl2
qs_2026_top500_common6_359,qs_2026_top500_common6,359,玛希隆大学,0.091,0.085,0.8240000000000001,0.09,0.594,0.38799999999999996,2,Cl2
qs_2026_top500_common6_360,qs_2026_top500_common6,360,乔治华盛顿大学,0.392,0.13,0.303,0.434,0.317,0.45799999999999996,2,Cl2
qs_2026_top500_common6_361,qs_2026_top500_common6,361,维多利亚大学,0.46,0.972,0.062,0.787,0.256,0.17300000000000001,2,Cl2
qs_2026_top500_common6_362,qs_2026_top500_common6,362,比勒陀利亚大学,0.174,0.5720000000000001,0.062,0.312,0.32299999999999995,0.551,2,Cl2
qs_2026_top500_common6_363,qs_2026_top500_common6,363,菲律宾大学,0.012,0.024,0.42700000000000005,0.032,0.506,0.711,2,Cl2
qs_2026_top500_common6_364,qs_2026_top500_common6,364,塔尔图大学,0.20800000000000002,0.621,0.946,0.191,0.28600000000000003,0.237,2,Cl2
qs_2026_top500_common6_366,qs_2026_top500_common6,366,图尔库大学,0.08900000000000001,0.462,0.632,0.396,0.363,0.20199999999999999,2,Cl2
